id,source,doi,title,abstract,year,venue,authors,institutions,country_codes,cited_by_count,is_oa,oa_status,issn,keywords,block
https://openalex.org/W4318384105,openalex,10.1016/j.heliyon.2023.e13245,RETRACTED: Comparison of predictions of daily evapotranspiration based on climate variables using different data mining and empirical methods in various climates of Iran,"To accurately manage water resources, a precise prediction of reference evapotranspiration (ET ref ) is necessary. The best empirical equations to determine ET ref are usually the temperature-based Baier and Robertson (BARO), the radiation-based Jensen and Haise (JEHA), and the mass transfer-based Penman (PENM) ones. Two machine learning (ML) models were used: least squares support vector regression (LSSVR) and ANFIS optimized using the particle swarm optimization algorithm (ANFPSO). These models were applied to the daily ET ref at 100 synoptic stations for different climates of Iran. Performance of studied models was evaluated by the correlation coefficient (R), coefficient of determination (R 2 ), mean absolute error (MAE), root mean square error (RMSE), scatter index (SI) and the Nash-Sutcliffe efficiency (NSE). The combination-based ML models (LSSVR4 and ANFPSO4) had the lowest error (RMSE = 0.34–2.85 mm d −1 ) and the best correlation (R = 0.66–0.99). The temperature-based empirical relationships had more precision than the radiation- and mass transfer-based empirical equations.",2023,Heliyon,Saeed Sharafi; Mehdi Mohammadi Ghaleni; Miklas Scholz,Arak University; South Ural State University; Statistisches Bundesamt; University of Johannesburg; University of Salford,DE;GB;IR;RU;ZA,13,True,gold,2405-8440,Mean squared error; Evapotranspiration; Correlation coefficient; Coefficient of determination; Statistics; Mathematics; Empirical modelling; Mean absolute error; Particle swarm optimization; Support vector machine; Algorithm; Computer science; Machine learning; Ecology; Simulation,ETo_Software_Tools
https://openalex.org/W2059072841,openalex,10.1590/s0100-69162014000100005,Comparação entre métodos de estimativa da evapotranspiração de referência (ETo) em regiões citrícolas paulistas,"As regiões escolhidas para o estudo são importantes no cenário citrícola irrigado, tanto em expansão quanto em atuação. Os dados meteorológicos utilizados para as estimativas são integrantes do banco de dados climáticos do software IRRIPLUS®. Com este software, estimou-se a evapotranspiração de referência (ETo) diária, utilizando as metodologias propostas por Penman-Monteith (EToPM), Hargreaves &amp; Samani (EToHG) e Blaney-Criddle-FAO (EToBC), para o período de um ano. O objetivo deste estudo foi comparar os métodos de estimativa com EToPM, utilizando parâmetros de regressão (β0, β1), coeficiente de determinação (r²), e correlação (r), estimativa do erro-padrão (SEE), índices de concordância (d) e confiança (c). Os resultados indicam tendência de EToHG à superestimativa dos valores de ETo, exceto na região de Jaú, e subestimativa por EToBC, para todas as regiões estudadas. Nos valores mensais de ETo, os três métodos apresentam a mesma distribuição. O método de EToHG apresenta-se como uma excelente alternativa na estimativa de consumo de água pela cultura.",2014,Engenharia Agrícola,Luiz Fabiano Palaretti; Everardo Chartuni Mantovani; Gilberto Chohaku Sediyama,Universidade Estadual Paulista (Unesp),BR,10,True,gold,0100-6916,Physics; Statistical analysis; Mathematics; Statistics,ETo_Software_Tools
https://openalex.org/W2792015203,openalex,10.1080/01431161.2018.1434326,Assessing a scheme of spatial-temporal thermal remote-sensing sharpening for estimating regional evapotranspiration,"A high temporal frequency of high-resolution thermal data is required in regional evapotranspiration (ET) studies. In this article, a spatial-temporal thermal remote-sensing sharpening scheme, which can be used to perform temporally stable land surface temperature (LST) mapping with high spatial resolution and further facilitate the estimation of ET, is discussed in the context of the Soil Moisture Experiment of 2002. To demonstrate this scheme, relationships between LST and three remote-sensing parameters (normalized difference vegetation index (NDVI), fractional vegetation cover (FVC), and Bowen ratio) were first used in a thermal disaggregation procedure for retrieving LSTs at a 250-m scale. Then, the spatial and temporal adaptive reflectance fusion (STARFM) model was applied to the 250-m LSTs, producing LST data at a fine resolution of 60 m and a fine temporal resolution of 1 day. Two remote-sensing-based energy balance models were then used to retrieve the ET at the Moderate Resolution Imaging Spectroradiometer overpass time respectively using 250- and 60-m LSTs. The results showed that the Bowen ratio-based LSTs were matched field observations better than did the LSTs obtained with the other two approaches (NDVI- and FVC-based) at the 250-m scale, and consequently produced 250-m ET mapping that better matched the observed tower-based values. When combined with the STARFM fusion model, the 250-m Bowen ratio-based LSTs produced more accurate time-series LSTs and ET at the 60-m scale. The Bowen ratio, which is more related to surface energy principles and the soil moisture variation, was effective in disaggregating LSTs and promoting the estimation of ET. Overall, sharpened LSTs using the combination of thermal disaggregation procedure and the STARFM fusion model could substantially improve remote-sensing-based ET estimates. Moreover, the STARFM model that can fuse LST from 250 to ~100 m should be given more attention as long as the thermal disaggregation procedure that can disaggregate LST from 1000 to 250 m, provided that it contributed approximately 10.1% to further improving ET retrieval performance.",2018,International Journal of Remote Sensing,Kai Liu; Hongbo Su; Jing Tian; Xueke Li; Weimin Wang; Lijun Yang; Hong Liang,Chinese Academy of Sciences; Florida Atlantic University; Guangdong Province Environmental Monitoring Center; Institute of Geographic Sciences and Natural Resources Research; University of Connecticut,CN;US,10,False,closed,0143-1161,Remote sensing; Environmental science; Evapotranspiration; Image resolution; Normalized Difference Vegetation Index; Temporal resolution; Scale (ratio); Context (archaeology); Vegetation (pathology); Sharpening; Leaf area index; Geology; Geography; Computer science,ETo_Software_Tools
https://openalex.org/W4362586027,openalex,10.54371/jiip.v6i4.1851,Pengaruh Tingkat Pendidikan dan Pengalaman Kerja terhadap Etos Kerja Karyawan,"Sumber daya manusia (SDM) ialah faktor yang sangat berarti untuk memastikan keberhasilan perusahaan, sebab manusia ialah suatu makhluk yang memiliki pikiran, kebutuhan, perasaan, serta harapan tertentu. Di dalam sebuah perusahaan biasanya terdapat karyawan dengan latar belakang tingkat pendidikan yang berlainan dan pengetahuan yang berlainan, baik yang baru memulai dunia kerja ataupun yang telah berpengalaman kerja sebelumnya. Tujuan dari riset ini adalah dalam menelusuri pengaruh pengalaman kerja dan tingkat pendidikan pada etos kerja pegawai. Riset ini mempergunakan metode kuantitatif. Pada riset ini populasinya ialah semua pegawai PT. Nikkatsu Elektrik Works yang berjumlah 295 orang. Sampel pada riset ini dihitung dengan mempergunakan persamaan slovin dan hasilnya dengan jumlah 170 responden. Pengumpulan data mempergunakan kuesioner dan terlebih dahulu dilaksanakan uji coba reliabilitas dan validitas, pengujian asumsi klasik yang melingkupi pengujian normalitas, pengujian multikolinearitas, pengujian heterokedastisitas serta dilanjutkan dengan uji linearitas berganda, uji model F, koefisien determinasi dan uji hipotesis (Uji T) dengan bantuan software IBM SPSS. Temuan dari riset memperlihatkan bahwa tingkat pendidikan tidak mempengaruhi signifikan pada etos kerja dan pengalaman kerja mempengaruhi pada etos kerja.",2023,JIIP - Jurnal Ilmiah Ilmu Pendidikan,Silva Okta Riani; Ivan Gumilar Sambas Putra,Universitas Widyatama,ID,7,True,diamond,2614-8854,Humanities; Mathematics; Art,ETo_Software_Tools
https://openalex.org/W2158134572,openalex,10.1002/hyp.9447,Regional evapotranspiration rate of oasis and surrounding desert,"Abstract The surface energy balance algorithm for land method was used in this study to calculate the evapotranspiration (ET) rate for the middle reaches of the Heihe River Basin, Gansu Province, China, to analyse ET distribution within the oasis and the surrounding desert and, especially, on the edge zone of the oasis. Five profile graphs were created vertical to the river. Because of the inverse humidity phenomenon, the least amount of evapotranspiration occurred on the desert close to the oasis. The average evapotranspiration rate was roughly proportioned from the edge of the oasis to inside and outside its boundary. Two meteorological ground stations located close to the oasis edge showed a notable difference in net radiation flux that led to the difference found in ET. The primary reason for the significant differences observed in net radiation may be largely the result of differences in flux reflectivity and surface temperature. Meteorological data show that water supply also played an important role. Copyright © 2012 John Wiley &amp; Sons, Ltd.",2012,Hydrological Processes,Jihong Jia; Wenzhi Zhao; Shoubo Li,Chinese Academy of Sciences; Lanzhou University; Nanjing University of Information Science and Technology; Nanjing University of Science and Technology; Northwest Institute of Eco-Environment and Resources,CN,5,True,green,0885-6087,Evapotranspiration; Environmental science; Hydrology (agriculture); Flux (metallurgy); Drainage basin; Structural basin; Geology; Geography; Geomorphology,ETo_Software_Tools
https://openalex.org/W4406518534,openalex,10.1016/j.scitotenv.2025.178530,Enhancing evapotranspiration estimates in composite terrain through the integration of satellite remote sensing and eddy covariance measurements,"Accurate evaluation of water resource systems is essential for informed planning and decision-making. Evapotranspiration (ET), a key component of water resource management, is often estimated using remote sensing techniques; however, such estimates can be subject to significant uncertainties under certain conditions. In this study, we present a novel approach to improving the accuracy of ET estimates in composite terrains. The methodology involves optimizing the Surface Energy Balance Algorithm for Land (SEBAL-OPT) by integrating ground-based eddy covariance (EC) flux tower data into the satellite-based ET retrieval process. The approach was evaluated at four sites in California, each representing different land uses. Parameter optimization was achieved through Bayesian inference using the Differential Evolution Adaptive Metropolis (DREAM) algorithm, which minimized discrepancies between ET estimates derived from Landsat 8 and 9 imagery and the observed ET from EC measurements. Results from the global sensitivity analysis identified solar radiation and hot/cold pixel selection as the most sensitive parameters in the SEBAL algorithm, highlighting their critical role in reducing uncertainty in ET estimates. SEBAL-OPT demonstrated significantly improved accuracy, with root mean square error (RMSE) values ranging from 0.72 mm to 1.33 mm, compared to the original SEBAL parameterization (SEBAL-ORG), which produced RMSE values between 1.03 mm and 2.14 mm. This approach highlights that, when properly calibrated, the model can be effectively applied across diverse agricultural landscapes, regardless of the specific land use at individual sites. These findings have significant implications for water resource planning, agricultural water management, and water rights adjudication and could be applied to other remote sensing of ET models. • Optimized SEBAL improved ET accuracy by integrating eddy covariance with remote sensing. • Utilized Bayesian inference to optimize key model parameters, reducing RMSE by up to 40 %. • Global sensitivity analysis identified solar radiation and hot/cold pixels as influential factors. • Validated SEBAL-OPT across diverse land uses, demonstrating optimized model robustness.",2025,The Science of The Total Environment,Ali Karbalaye Ghorbanpour; Srinivasa Rao Peddinti; Tim Hessels; W.G.M. Bastiaanssen; Isaya Kisekka,"Delft University of Technology; University of California, Davis",NL;US,7,True,hybrid,0048-9697,Eddy covariance; Evapotranspiration; Remote sensing; Terrain; Satellite; Environmental science; Covariance; Meteorology; Geology; Geography; Engineering; Ecosystem; Cartography; Aerospace engineering; Mathematics; Statistics,ETo_Software_Tools
https://openalex.org/W2366944127,openalex,,A review of evapotranspiration estimation methods in hydrological Models,"Actual evapotranspiration is a key process of hydrological cycle and a sole term that links land surface water balance equation and land surface energy balance equation. Evapotranspiration plays a key role in simulating hydrological effect of climate change, and a review of evapotranspiration estimation methods in hydrological models is of vital importance. This paper firstly summarizes the evapotranspiration estimation methods in hydrological models and then classifies them into integrated discounting methods and classification gathering methods by their mechanism. Integrated discounting methods are usually used in hydrological models and two differences exist among these methods, one is in the potential evaporation estimation methods, and the other difference is the function for defining relationship between potential evaporation and actual evapotranspiration. Due to the higher information requirements of the Penman-Monteith method and the existing uncertainty in those data, simplified empirical methods for calculating potential and actual evapotranspiration are widely used in hydrological models. Different evapotranspiration calculation methods are used in different hydrological models, and importance and difficulty in the selection of most suitable evapotranspiration methods in various hydrological models with different complexity is discussed. Finally, this paper points out the development direction of the evapotranspiration estimating methods in hydrological models.",2013,,Lingling Zhao,,,5,False,closed,,Evapotranspiration; Potential evaporation; Water balance; Water cycle; Pan evaporation; Environmental science; Hydrological modelling; Estimation; Hydrology (agriculture); Climatology; Ecology; Geology,ETo_Software_Tools
https://openalex.org/W4409241392,openalex,10.38124/ijisrt/25feb1206,Advanced Prediction of Crop Water Requirements Using Machine Learning Models,"Water scarcity and inefficient irrigation practices pose significant challenges to sustainable agriculture, necessitating advanced solutions for optimizing water use. Accurate prediction of crop water requirements (CWR) is essential for efficient irrigation management, reducing water wastage, and improving crop yield. This study leverages machine learning (ML) models to estimate CWR by predicting Evapotranspiration (ETo) using meteorological data including temperature, humidity, solar radiation, wind speed and rainfall. Various ML algorithms, such as Long Short- Term Memory (LSTM), Support Vector Machine (SVM), Artificial Neural Networks (ANN), Random Forest (RF) and Gradient Boosting Machine (GBM) are implemented to develop predictive models. The dataset is collected from reliable meteorological sources, preprocessed using data normalization techniques and analyzed for feature importance to improve model efficiency. Hyperparameter tuning and cross-validation are applied to optimize model performance. The comparative study evaluates each model's accuracy using key metrics such as Mean Absolute Error (MAE), Root Mean Square Error (RMSE) and Coefficient of Determination (R2). The findings reveal that deep learning models like LSTM exhibit superior predictive accuracy due to their ability to capture complex temporal dependencies, while traditional ML models like SVM and RF perform efficiently with limited data. The proposed ML-driven irrigation management framework offers a data-driven approach to decision-making, enabling real- time water requirement prediction and sustainable agricultural practices. The study concludes that integrating machine learning with meteorological data can significantly enhance precision irrigation strategies, contributing to water conservation and improved crop productivity in diverse climatic conditions. Future research will explore hybrid ML models, real-time sensor integration, and cloud-based deployment for large-scale agricultural applications.",2025,,Manikumari Nagappan; Swetha Jayamurugan; Aarthika Kudiarasumani,,,1,True,gold,,Computer science; Agricultural engineering; Machine learning; Artificial intelligence; Environmental science; Engineering,ETo_Software_Tools
https://openalex.org/W4378216148,openalex,10.1016/j.ecohyd.2023.05.003,"Evaluation of the evapotranspiration rate of lacustrine wetland macrophytes in Lake Tana, Ethiopia",,2023,Ecohydrology & Hydrobiology,Yirga Kebede Wondim; Ayalew Wondie Melese,Bahir Dar University,ET,9,False,closed,1642-3593,Macrophyte; Evapotranspiration; Wetland; Environmental science; Hydrology (agriculture); Dry season; Crop coefficient; Eichhornia crassipes; Aquatic plant; Ecology; Biology; Geology,ETo_Software_Tools
https://openalex.org/W3089094695,openalex,10.1002/ldr.3775,Inferring the potential impact of human activities on evapotranspiration in the Tumen River Basin based on LANDSAT imagery and historical statistics,"Abstract Understanding the spatial and temporal changes in actual evapotranspiration (ET a ) caused by different human activities is important for water management in water‐sensitive areas, because ET a plays a major role in regulating the availability of water on land. Thus, ET a observation is particularly important for observing land degradation in the watershed. This study used the operational simplified surface energy balance (SSEBop) model to perform ET a estimations and observations in the Tumen River Basin (TRB), covering the border of China and Democratic People's Republic of Korea (DPRK), over the last 30 years by using eight periods of clear‐sky LANDSAT Thematic Mapper/Operational Land Imager (TM/OLI) and thermal infrared sensor (TIRS) data. To assess the reliability of the ET a estimations, multilayer soil temperatures from the China Meteorological Administration (CMA) Land Data Assimilation System Version 2.0 (CLDAS‐V2.0) were utilized. The highest R 2 (.71) between ET a and soil temperature was observed in layers shallower than 10 cm; this value of R 2 gradually decreased to .57 at a depth of 200 cm. The average ET a of the TRB declined from 1.65 mm in 1985 to 1.03 mm in 2017. The impact of human activities on water loss (ET a ) was determined by comparing land cover changes observed by an object‐based image analysis (OBIA) approach and economic activities between 1994 and 2008. Varying economic activities and water depletion in different soil layers may have led to the variable ET a values between the northern (China) and southern (DPRK) part of the TRB during the last three decades.",2020,Land Degradation and Development,Hangnan Yu; Woo‐Kyun Lee; Li Lan; Ri Jin; Weihong Zhu; Zhen Xu; Guishan Cui,Korea University; Yanbian University,CN;KR,9,False,closed,1085-3278,Thematic Mapper; Evapotranspiration; Environmental science; Watershed; Drainage basin; Hydrology (agriculture); Land cover; Land use; Thematic map; Physical geography; Satellite imagery; Remote sensing; Geography; Cartography; Geology; Ecology,ETo_Software_Tools
https://openalex.org/W3139032084,openalex,10.1515/geo-2020-0141,Input/output inconsistencies of daily evapotranspiration conducted empirically using remote sensing data in arid environments,"Abstract The reliable quantification of daily evapotranspiration (ET) over vast croplands is a quest in many scholarly works aimed at the precise practice of water resources management. Remote sensing–based empirical and nonempirical models were developed to overcome large-scale quantification issues, which are usually experienced when using conventional approaches for the estimation of ET. The surface energy balance system (SEBS) model was used to quantify the daily ET in the arid/semi-arid over Wadi Ad-Dwaser, Saudi. SEBS input variables are parametrically sensitive and climatic dependent, and the model input/output dependencies are of high comprehensibility; therefore, the optimization analysis of SEBS input/output parameters is the target of the current research. SEBS inputs reciprocal inconsistencies were determined using the artificial neural network analysis, while the output dependencies on the daily ET estimation were mapped. Results demonstrated that the temperature and relative humidity are the most sensitive parameters to be considered in the routine crop monitoring procedure. SEBS output thematic maps showed the robust proportional correlation between the daily ET and the conducted temperature map. Moreover, the estimated daily ET was inversely correlated with the estimated cold sensible heat fluxes. The findings suggest systematic monitoring and forecasting procedures for efficient water-saving management plans in Saudi Arabia.",2021,Open Geosciences,Mohamed Elhag; Jarbou Bahrawi; Silvena Boteva,"German University of Technology; Institute of Remote Sensing and Digital Earth; King Abdulaziz University; Sofia University ""St. Kliment Ohridski""",BG;CN;OM;SA,7,True,gold,2391-5447,Evapotranspiration; Arid; Environmental science; Wadi; Computer science; Scale (ratio); Water balance; Artificial neural network; Remote sensing; Hydrology (agriculture); Geography; Machine learning; Geology; Cartography,ETo_Software_Tools
https://openalex.org/W2900583635,openalex,10.1007/s42106-018-0031-1,"Evaluation of Yield, Actual Crop Evapotranspiration and Water Productivity of Two Canola Cultivars as Influenced by Transplanting and Seeding and Deficit Irrigation",,2018,International Journal of Plant Production,Sher Zaman Safi; Ali Akbar Kamgar‐Haghighi; Shahrokh Zand‐Parsa; Y. Emam; Tooraj Honar,Shiraz University,IR,13,False,closed,1735-6814,Transplanting; Irrigation; Seeding; Agronomy; Sowing; Evapotranspiration; Environmental science; Cultivar; Water-use efficiency; Deficit irrigation; Crop coefficient; Mathematics; Crop yield; Irrigation management; Biology,ETo_Software_Tools
https://openalex.org/W3161070087,openalex,10.1080/10106049.2021.1920630,"Estimation of evapotranspiration fluxes from Sal (<i>Shorea robusta Gaertn.f</i>) forest using METRIC model: case study of Doon Valley, India","The present study focusses on the estimation of ET using Mapping Evapotranspiration at high Resolution with Internalized Calibration (METRIC) model over the Sal (Shorea robusta Gaertn.f) forest in the subtropical Doon Valley, India for the dry periods of 2016–18. Parameterization of METRIC model was done for surface temperature (Ts), momentum roughness length (zom), and surface albedo (α) estimations to make it suitable for Forest ET assessment. Results showed good agreement between the daily ET derived from the METRIC model and observed ET by eddy covariance method at Barkot Flux Tower (BFT) site. Results of parameterized METRIC model showed improvement over non-parameterized model with higher coefficient of determination (0.81), Nash Sutcliffe Efficiency (0.71) and lower Root Mean Square Error (0.48 mm). Average ET for the Sal forest ranged from 1.18-4.78 mm/day. Monthly and seasonal ET was derived using cubic spline interpolation-based time integration of reference ET fraction (ETrF).",2021,Geocarto International,Saurabh Purohit; N. R. Patel; Bhaskar R. Nikam; S. P. Aggarwal; Triparna Sett; Prakash Chauhan,Forest Research Institute; Indian Institute of Remote Sensing,IN,3,False,closed,1010-6049,Shorea robusta; Pinus roxburghii; Mathematics; Evapotranspiration; Eddy covariance; Metric (unit); Environmental science; Hydrology (agriculture); Forestry; Geography; Ecology; Geology; Biology; Ecosystem,ETo_Software_Tools
https://openalex.org/W4245444480,openalex,10.15242/heaig.er0917211,Meeting Up Millet Crop Water Requirements through Supplemental Irrigation in Semi-Arid Region of Borno State of Nigeria,"The CROPWAT version 8.0 of the FAO was used to determine the seasonal pearl millet crop water requirement, effective rainfall and irrigation requirements as 445mm, 248mm and 145mm, respectively. The gravitational water which was in excess of field capacity lost to deep percolation was 219mm while 246mm of irrigation depth was used to supplement rainfall at different stages of growth. The 84mm of irrigation water applied during booting and grain-filling stages gave the highest yield of 2354.17kg ha-1. Significant differences (P<0.05) were observed for panicle length, stover weight, chaff weight and grain yield. It was observed that irrigation during booting and grain-filling stages produced more yield than the other treatments. It is therefore more suited to the dry sub-humid agroecological zone and its adoption can bring substantial yield increase of pearl millet per unit water used and land area. It should therefore be adopted to mitigate dry spells in other places with similar soil and climatic characteristics to supplement rainfed millet.",2017,,,,,2,True,gold,,Arid; Irrigation; Crop; Agroforestry; Environmental science; Agronomy; Geography; Forestry; Geology; Biology,ETo_Software_Tools
https://openalex.org/W4385691769,openalex,10.1016/j.isprsjprs.2023.08.004,Integration of microwave satellite soil moisture products in the contextual surface temperature-vegetation index models for spatially continuous evapotranspiration estimation,,2023,ISPRS Journal of Photogrammetry and Remote Sensing,Wenbin Zhu; Fan Li; Shaofeng Jia,Chinese Academy of Sciences; Institute of Geographic Sciences and Natural Resources Research; Qinghai University,CN,15,False,closed,0924-2716,Evapotranspiration; Environmental science; Moderate-resolution imaging spectroradiometer; Vegetation (pathology); Remote sensing; Water content; Microwave; Satellite; Leaf area index; Meteorology; Computer science; Geography; Geology; Physics,ETo_Software_Tools
https://openalex.org/W2784970433,openalex,10.12691/ajwr-6-1-1,Trends in Climatic Variables and Their Impact on Crop Water Requirement and Crop Production,"Climate change have innumerable potential effects on agricultural production which is a key economic sector in Bangladesh. Bogra, Rangpur and Rajshahi in the north-west region have been selected as the study area. This paper aims to investigate the combined effects of climatic variables on ETo and NIR and to estimate the yield of the crop Boro and Aman in these study area. For testing the statistical significance of trends in different agro-climatic variables both parametric and non-parametric methods are used. The results of the analysis reveal that maximum temperature has decreasing trends of 0.20c, 0.10c and 0.30c per decade at Bogra, Rajshahi and Rangpur station and relative humidity has increasing trends in most 10-day periods. Sunshine hour and solar radiation show decreasing trends and minimum temperature and wind speed show increasing trends. It is found that ETo has decreasing trends at Bogra, Rangpur and Rajshahi station which are 0.41, 0.35 and 0.15 mm/day respectively per decade. NIR shows decreasing trend of 0.0428, 0.021 and 0.0434 mm/day per decade at those stations respectively. Sensitivity analysis was done in terms of percentage change in temperature, wind speed, relative humidity and radiation to identify the relative importance of climatic variables on Eto. Though the temperature is increasing due to global warming and it has a positive effect on ETo and NIR, the changes in other climatic variables are more prominent than the changes in temperature which result in a decrease in ETo and NIR. Aqua Crop version 4.0 software was used to estimate the crop yield Boro and Aman at the three stations. At Rajshahi station yield of Boro and Aman is found to be 6.407 and 4.732 tons per hectare respectively. At Bogra station, yield of Boro and Aman is 6.407 and 3.66 tons per hectare. The yield of Boro is found to be 6.42ton per hectare at Rangpur station. These values are found to be relatively close to the values obtained from the Agricultural Statistics Report, 2011of BBS.",2018,American journal of water resources,Arpita Islam; A.T.M. Hasan Zobeyer,,,1,True,green,2333-4797,Relative humidity; Environmental science; Crop; Wind speed; Climate change; Agriculture; Crop production; Crop yield; Climatology; Geography; Meteorology; Agronomy; Forestry; Ecology; Biology,ETo_Software_Tools
https://openalex.org/W2312995789,openalex,10.5194/hessd-10-6277-2013,An original interpretation of the surface temperature-albedo space to estimate crop evapotranspiration (SEB-1S),"Abstract. The space defined by the pair surface temperature (T) and surface albedo (α), and the space defined by the pair T and fractional green vegetation cover (fvg) have been extensively used to estimate evaporative fraction (EF) from optical remote sensing data. In both space-based approaches, evapotranspiration (ET) is estimated as remotely sensed EF times the available energy. For a given data point in the T − α space or in the T − fvg space, EF is derived as the ratio of the distance separating the point from the line identified as the dry edge to the distance separating the dry edge and the line identified as the wet edge. The dry and wet edges are classically defined as the upper and lower limit of the spaces, respectively. When side-by-side investigating the T − α and the T − fvg spaces, one observes that the range covered by T values on the (classically determined) wet edge is different for both spaces. In addition, when extending the wet and dry lines of the T − α space, both lines cross at α ≈ 0.4 although the wet and dry edges of the T − fvg space never cross for 0 ≤ fvg &lt; 1. In this paper, a new ET (EF) model (SEB-1S) is derived by revisiting the classical physical interpretation of the T − α space to make its wet edge consistent with that of the T − fvg space. SEB-1S is tested over a 16 km by 10 km irrigated area in northwestern Mexico during the 2007–2008 agricultural season. The classical T − α space-based model is implemented as benchmark to evaluate the performance of SEB-1S. Input data are composed of ASTER (Advanced Spaceborne Thermal Emission and Reflection radiometer) thermal infrared, Formosat-2 shortwave, and station-based meteorological data. The fluxes simulated by SEB-1S and the classical T − α space-based model are compared on seven ASTER overpass dates with the in situ measurements collected at six locations within the study domain. The ET simulated by SEB-1S is significantly more accurate and robust than that predicted by the classical T − α space-based model. The correlation coefficient and slope of the linear regression between simulated and observed ET is improved from 0.82 to 0.93, and from 0.63 to 0.90, respectively. Moreover, constraining the wet edge using air temperature data improves the slope of the linear regression between simulated and observed ET.",2013,,Olivier Merlin,Centre d'Études Spatiales de la Biosphère,FR,1,True,gold,,Evapotranspiration; Albedo (alchemy); Mathematics; Space (punctuation); Surface (topology); Line (geometry); Enhanced Data Rates for GSM Evolution; Geometry; Computer science,ETo_Software_Tools
https://openalex.org/W4383554089,openalex,10.3390/plants12132562,"Monitoring Energy Balance, Turbulent Flux Partitioning, Evapotranspiration and Biophysical Parameters of Nopalea cochenillifera (Cactaceae) in the Brazilian Semi-Arid Environment","The in-situ quantification of turbulent flux and evapotranspiration (ET) is necessary to monitor crop performance in stressful environments. Although cacti can withstand stressful conditions, plant responses and plant–environment interactions remain unclear. Hence, the objective of our study was to investigate the interannual and seasonal behaviour of components of the surface energy balance, environmental conditions, morphophysiological parameters, biomass yield and water relations in a crop of Nopalea cochenillifera in the semi-arid region of Brazil. The data were collected from a micrometeorological tower between 2015 and 2017. The results demonstrate that net radiation was significantly higher during the wet season. Latent heat flux was not significant between the wet season and dry season. During the dry-wet transition season in particular, sensible heat flux was higher than during the other seasons. We observed a large decline in soil heat flux during the wet season. There was no difference in ET during the wet or dry seasons; however, there was a 40% reduction during the dry-wet transition. The wet seasons and wet-dry transition showed the lowest Evaporative Stress Index. The plants showed high cladode water content and biomass during the evaluation period. In conclusion, these findings indicate high rates of growth, high biomass and a high cladode water content and explain the response of the cactus regarding energy partitioning and ET.",2023,Plants,Alexandre Maniçoba da Rosa Ferraz Jardim; José Edson Florentino de Morais; Luciana Sandra Bastos de Souza; Carlos André Alves de Souza; George do Nascimento Araújo Júnior; Cléber Pereira Alves; Gabriel Ítalo Novaes da Silva; Renan Matheus Cordeiro Leite; M. S. B. de Moura; João L. M. P. de Lima; Thieres George Freire da Silva,Brazilian Agricultural Research Corporation; Universidade Estadual Paulista (Unesp); Universidade Federal Rural de Pernambuco; University of Coimbra,BR;PT,14,True,gold,2223-7747,Environmental science; Evapotranspiration; Dry season; Energy balance; Sensible heat; Biomass (ecology); Transpiration; Arid; Latent heat; Wet season; Growing season; Eddy covariance; Agronomy; Atmospheric sciences; Hydrology (agriculture); Botany; Geography; Ecology; Biology; Ecosystem; Photosynthesis; Meteorology,ETo_Software_Tools
https://openalex.org/W4377833744,openalex,10.1007/978-981-19-8524-9_31,Impact of Climate Change on Crop Water Requirement: A Case Study of Amreli District,,2023,Lecture notes in civil engineering,Swinal Chaudhari; Falguni Parekh,Maharaja Sayajirao University of Baroda,IN,1,False,closed,2366-2557,Environmental science; Evapotranspiration; Climate change; Precipitation; Kharif crop; Irrigation; Agriculture; Farm water; Relative humidity; Water resources; Flooding (psychology); Climatology; Hydrology (agriculture); Water resource management; Water conservation; Meteorology; Geography; Agronomy,ETo_Software_Tools
https://openalex.org/W7131793091,openalex,10.1007/s11540-026-10028-9,Modeling Climate Change Impacts on Crop Water Requirement and Yield under Irrigated and Rainfed Conditions in Jordan’s Mediterranean Highlands,,2026,Potato Research,Jawad Al‐Bakri; Alia Aljarrah; Muhammad Rasool Al‐Kilani,Amman Arab University; Irbid National University; University of Jordan,JO,2,False,closed,0014-3065,Rainfed agriculture; Mediterranean climate; Climate change; Yield (engineering); Agriculture; Water use; Crop yield; Productivity; Crop,ETo_Software_Tools
